antecedents;consequents;confidence;interestingness;support;isSymmetric;cluster;lang;graph;source;target
frozenset({'vitamin E', 'blood'});frozenset({'vitamin D'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'vitamin E', 'blood'});frozenset({'vitamin D'})
frozenset({'vitamin E', 'camel milk'});frozenset({'vitamin D'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'vitamin E', 'camel milk'});frozenset({'vitamin D'})
frozenset({'plant anatomy', 'Adansonia rubrostipa'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'plant anatomy', 'Adansonia rubrostipa'});frozenset({'age determination'})
frozenset({'boron', 'wood preservatives'});frozenset({'boric acid'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'boron', 'wood preservatives'});frozenset({'boric acid'})
frozenset({'Adansonia rubrostipa', 'Adansonia digitata'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia rubrostipa', 'Adansonia digitata'});frozenset({'age determination'})
frozenset({'boron', 'wood'});frozenset({'boric acid'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'boron', 'wood'});frozenset({'boric acid'})
frozenset({'Adansonia za', 'Adansonia grandidieri'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia za', 'Adansonia grandidieri'});frozenset({'age determination'})
frozenset({'Acacia mearnsii', 'wood'});frozenset({'boric acid'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Acacia mearnsii', 'wood'});frozenset({'boric acid'})
frozenset({'Corsica', 'temperature resistance'});frozenset({'cold'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Corsica', 'temperature resistance'});frozenset({'cold'})
frozenset({'dromedaries', 'vitamin E'});frozenset({'vitamin D'});1.0;0.5999999877702483;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'dromedaries', 'vitamin E'});frozenset({'vitamin D'})
frozenset({'dromedaries', 'vitamin content'});frozenset({'vitamin D'});1.0;0.5999999877702483;0.0004283062865844953;False;no_clustering;en;agrovoc;frozenset({'dromedaries', 'vitamin content'});frozenset({'vitamin D'})
frozenset({'camel milk', 'vitamin content'});frozenset({'vitamin D'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'camel milk', 'vitamin content'});frozenset({'vitamin D'})
frozenset({'Adansonia za', 'Adansonia digitata'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia za', 'Adansonia digitata'});frozenset({'age determination'})
frozenset({'Acacia mearnsii', 'boron'});frozenset({'boric acid'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Acacia mearnsii', 'boron'});frozenset({'boric acid'})
frozenset({'Radopholus similis', 'toxicity'});frozenset({'ethoprophos'});1.0;0.5333333236703196;0.00038071669918621806;False;no_clustering;en;agrovoc;frozenset({'Radopholus similis', 'toxicity'});frozenset({'ethoprophos'})
frozenset({'efficiency', 'Radopholus similis'});frozenset({'ethoprophos'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'efficiency', 'Radopholus similis'});frozenset({'ethoprophos'})
frozenset({'fenamiphos'});frozenset({'ethoprophos'});1.0;0.8666666411502713;0.0006186646361776043;True;no_clustering;en;agrovoc;frozenset({'fenamiphos'});frozenset({'ethoprophos'})
frozenset({'plant anatomy', 'Adansonia digitata'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'plant anatomy', 'Adansonia digitata'});frozenset({'age determination'})
frozenset({'tannins', 'Acacia mearnsii'});frozenset({'boric acid'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'tannins', 'Acacia mearnsii'});frozenset({'boric acid'})
frozenset({'Adansonia digitata', 'wood'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia digitata', 'wood'});frozenset({'age determination'})
frozenset({'plant anatomy', 'Adansonia'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'plant anatomy', 'Adansonia'});frozenset({'age determination'})
frozenset({'vitamin E', 'Morocco'});frozenset({'vitamin D'});1.0;0.39999999456455476;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'vitamin E', 'Morocco'});frozenset({'vitamin D'})
frozenset({'vitamin E', 'ascorbic acid'});frozenset({'vitamin D'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'vitamin E', 'ascorbic acid'});frozenset({'vitamin D'})
frozenset({'Adansonia', 'wood'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia', 'wood'});frozenset({'age determination'})
frozenset({'Morocco', 'vitamin content'});frozenset({'vitamin D'});1.0;0.39999999456455476;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'Morocco', 'vitamin content'});frozenset({'vitamin D'})
frozenset({'phenology', 'plant collections'});frozenset({'herbaria'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'phenology', 'plant collections'});frozenset({'herbaria'})
frozenset({'nutritive value', 'vitamin E'});frozenset({'vitamin D'});1.0;0.39999999456455476;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'nutritive value', 'vitamin E'});frozenset({'vitamin D'})
frozenset({'radiocarbon dating', 'Adansonia digitata'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'radiocarbon dating', 'Adansonia digitata'});frozenset({'age determination'})
frozenset({'Eucalyptus urophylla', 'nitrogen fixation'});frozenset({'nitrogen fixing trees'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Eucalyptus urophylla', 'nitrogen fixation'});frozenset({'nitrogen fixing trees'})
frozenset({'Acacia mearnsii', 'Pinus sylvestris'});frozenset({'boric acid'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Acacia mearnsii', 'Pinus sylvestris'});frozenset({'boric acid'})
frozenset({'wood preservation', 'Acacia mearnsii'});frozenset({'boric acid'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'wood preservation', 'Acacia mearnsii'});frozenset({'boric acid'})
frozenset({'radiocarbon dating', 'Adansonia'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'radiocarbon dating', 'Adansonia'});frozenset({'age determination'})
frozenset({'Coffea canephora', 'Kenya'});frozenset({'Coffea eugenioides'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Coffea canephora', 'Kenya'});frozenset({'Coffea eugenioides'})
frozenset({'tannins', 'wood preservatives'});frozenset({'boric acid'});1.0;0.5333333236703196;0.00038071669918621806;False;no_clustering;en;agrovoc;frozenset({'tannins', 'wood preservatives'});frozenset({'boric acid'})
frozenset({'Balanites aegyptiaca', 'suckering'});frozenset({'layering'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Balanites aegyptiaca', 'suckering'});frozenset({'layering'})
frozenset({'radiocarbon dating', 'plant anatomy'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'radiocarbon dating', 'plant anatomy'});frozenset({'age determination'})
frozenset({'Acacia mangium', 'Eucalyptus urophylla'});frozenset({'nitrogen fixing trees'});1.0;0.39999999456455476;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'Acacia mangium', 'Eucalyptus urophylla'});frozenset({'nitrogen fixing trees'})
frozenset({'tannins', 'Pinus sylvestris'});frozenset({'boric acid'});1.0;0.39999999456455476;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'tannins', 'Pinus sylvestris'});frozenset({'boric acid'})
frozenset({'lipases', 'chemicophysical properties'});frozenset({'esterification'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'lipases', 'chemicophysical properties'});frozenset({'esterification'})
frozenset({'Adansonia za', 'plant anatomy'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia za', 'plant anatomy'});frozenset({'age determination'})
frozenset({'mixed cropping', 'Eucalyptus grandis'});frozenset({'nitrogen fixing trees'});1.0;0.39999999456455476;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'mixed cropping', 'Eucalyptus grandis'});frozenset({'nitrogen fixing trees'})
frozenset({'Acacia mearnsii', 'wood preservatives'});frozenset({'boric acid'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Acacia mearnsii', 'wood preservatives'});frozenset({'boric acid'})
frozenset({'Adansonia za', 'wood'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia za', 'wood'});frozenset({'age determination'})
frozenset({'Adansonia grandidieri', 'wood'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Adansonia grandidieri', 'wood'});frozenset({'age determination'})
frozenset({'plant anatomy', 'Adansonia grandidieri'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'plant anatomy', 'Adansonia grandidieri'});frozenset({'age determination'})
frozenset({'Flavivirus', 'swine'});frozenset({'Japanese encephalitis virus'});1.0;0.5333333236703196;0.00038071669918621806;False;no_clustering;en;agrovoc;frozenset({'Flavivirus', 'swine'});frozenset({'Japanese encephalitis virus'})
frozenset({'radiocarbon dating', 'Adansonia rubrostipa'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'radiocarbon dating', 'Adansonia rubrostipa'});frozenset({'age determination'})
frozenset({'Pinus sylvestris', 'boron'});frozenset({'boric acid'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Pinus sylvestris', 'boron'});frozenset({'boric acid'})
frozenset({'radiocarbon dating', 'wood'});frozenset({'age determination'});1.0;0.3333333295587186;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'radiocarbon dating', 'wood'});frozenset({'age determination'})
frozenset({'ethoprophos'});frozenset({'fenamiphos'});0.8666666666666666;0.8666666411502713;0.0006186646361776043;True;no_clustering;en;agrovoc;frozenset({'ethoprophos'});frozenset({'fenamiphos'})
frozenset({'dromedaries', 'stress'});frozenset({'oxidative stress'});0.8571428571428571;0.3956043902286805;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'dromedaries', 'stress'});frozenset({'oxidative stress'})
frozenset({'green revolution'});frozenset({'high-yielding varieties'});0.8571428571428571;0.3956043902286805;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'green revolution'});frozenset({'high-yielding varieties'})
frozenset({'Sahel', 'Rhipicephalus'});frozenset({'Hyalomma'});0.8571428571428571;0.3956043902286805;0.0002855375243896635;False;no_clustering;en;agrovoc;frozenset({'Sahel', 'Rhipicephalus'});frozenset({'Hyalomma'})
frozenset({'yields', 'Radopholus similis'});frozenset({'fenamiphos'});0.8461538461538463;0.7159763135242173;0.0005234854613810499;False;no_clustering;en;agrovoc;frozenset({'yields', 'Radopholus similis'});frozenset({'fenamiphos'})
frozenset({'Mali', 'Newcastle disease'});frozenset({'Avian paramyxovirus'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Mali', 'Newcastle disease'});frozenset({'Avian paramyxovirus'})
frozenset({'meat', 'toxicity'});frozenset({'tin'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'meat', 'toxicity'});frozenset({'tin'})
frozenset({'sisal', 'chemicophysical properties'});frozenset({'ramie'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'sisal', 'chemicophysical properties'});frozenset({'ramie'})
frozenset({'meat', 'helminths'});frozenset({'tin'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'meat', 'helminths'});frozenset({'tin'})
frozenset({'Newcastle disease', 'birds'});frozenset({'Avian paramyxovirus'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Newcastle disease', 'birds'});frozenset({'Avian paramyxovirus'})
frozenset({'disease transmission', 'Rattus norvegicus'});frozenset({'Bandicota'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'disease transmission', 'Rattus norvegicus'});frozenset({'Bandicota'})
frozenset({'financing', 'interest rates'});frozenset({'credit policies'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'financing', 'interest rates'});frozenset({'credit policies'})
frozenset({'Thailand', 'Rattus'});frozenset({'Bandicota'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Thailand', 'Rattus'});frozenset({'Bandicota'})
frozenset({'gametogenesis'});frozenset({'gametes'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'gametogenesis'});frozenset({'gametes'})
frozenset({'organotin compounds'});frozenset({'tin'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'organotin compounds'});frozenset({'tin'})
frozenset({'Nigeria', 'Gambia'});frozenset({'Guinea-Bissau'});0.7142857142857143;0.32467532099875185;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Nigeria', 'Gambia'});frozenset({'Guinea-Bissau'})
frozenset({'feed conversion efficiency', 'aquaculture'});frozenset({'fish feeding'});0.8333333333333334;0.32051281688338323;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'feed conversion efficiency', 'aquaculture'});frozenset({'fish feeding'})
frozenset({'camel meat', 'stress'});frozenset({'oxidative stress'});0.8333333333333334;0.32051281688338323;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'camel meat', 'stress'});frozenset({'oxidative stress'})
frozenset({'animal physiology', 'stress'});frozenset({'oxidative stress'});0.8333333333333334;0.32051281688338323;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'animal physiology', 'stress'});frozenset({'oxidative stress'})
frozenset({'transport of animals', 'stress'});frozenset({'oxidative stress'});0.8333333333333334;0.32051281688338323;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'transport of animals', 'stress'});frozenset({'oxidative stress'})
frozenset({'Babesia argentina'});frozenset({'Babesia bigemina'});0.8333333333333334;0.32051281688338323;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Babesia argentina'});frozenset({'Babesia bigemina'})
frozenset({'animal performance', 'milking machines'});frozenset({'milking'});0.8333333333333334;0.32051281688338323;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'animal performance', 'milking machines'});frozenset({'milking'})
frozenset({'efficiency', 'plant nematodes'});frozenset({'fenamiphos'});0.8333333333333334;0.32051281688338323;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'efficiency', 'plant nematodes'});frozenset({'fenamiphos'})
frozenset({'nematicides', 'efficiency'});frozenset({'fenamiphos'});0.8333333333333334;0.32051281688338323;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'nematicides', 'efficiency'});frozenset({'fenamiphos'})
frozenset({'Quercus robur', 'Quercus'});frozenset({'Quercus petraea'});0.8333333333333334;0.32051281688338323;0.00023794793699138627;False;no_clustering;en;agrovoc;frozenset({'Quercus robur', 'Quercus'});frozenset({'Quercus petraea'})
